ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
166961,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,156500,3.75,0.2233,2847,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,2460,EXP,527,CIB,35-44,to_inst,58.39552239,North,direct,0,38
26656,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,266500,,,,180,not_neg,not_int,lpsm,308000,sb,pr,home,1U,10560,EXP,548,EXP,45-54,to_inst,86.52597403,North,direct,1,26
163907,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,276500,3.5,0.1474,4791.41,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,7320,CRIF,632,CIB,45-54,to_inst,99.46043165,North,direct,0,30
25500,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,4,0.8289,6242.25,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,8880,CRIF,658,EXP,25-34,not_inst,97.11055276,North,direct,0,37
72480,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,206500,,,,360,neg_amm,not_int,not_lpsm,208000,sb,pr,home,1U,3420,CIB,898,EXP,35-44,to_inst,99.27884615,south,direct,1,46
89928,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,366500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3960,EQUI,701,EXP,55-64,to_inst,,North,direct,1,
52028,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,176500,5.625,1.4526,3515,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,3600,CRIF,605,CIB,>74,to_inst,80.96330275,south,direct,0,34
104056,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,256500,4.25,0.9068,6656,120,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,9180,CIB,696,EXP,45-54,to_inst,80.66037736,central,direct,0,41
171607,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1080,EQUI,797,EXP,45-54,to_inst,,south,direct,1,
49633,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,126500,4.56,0.5163,1386.56,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,2400,EXP,664,CIB,35-44,to_inst,85.47297297,North,direct,0,60
37142,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,716500,4,0.3799,1820.1,360,neg_amm,not_int,not_lpsm,1028000,sb,pr,home,1U,14280,CIB,860,EXP,45-54,not_inst,69.69844358,North,direct,0,29
158135,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,3.75,0.3993,4392.04,180,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1U,4680,EXP,866,EXP,45-54,to_inst,50.76219512,south,direct,0,29
41142,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.69,-0.0432,751.5,360,not_neg,not_int,not_lpsm,338000,sb,sr,home,1U,13560,CRIF,611,CIB,55-64,not_inst,75.88757396,North,direct,0,23
144482,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,566500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,12660,EQUI,590,EXP,45-54,to_inst,,south,direct,1,
37688,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,326500,,,,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,3480,EXP,543,CIB,35-44,to_inst,91.20111732,south,direct,1,47
94623,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,3,-0.023,1808.4,180,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,6780,CRIF,787,CIB,35-44,not_inst,60.37117904,south,direct,0,43
50983,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.875,1.4028,1776.9,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,8220,EXP,643,CIB,55-64,to_inst,53.06372549,south,direct,0,6
108226,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,436500,3.875,0.467,1795,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,6900,CIB,703,EXP,35-44,not_inst,95.30567686,North,direct,0,44
165036,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,3.625,0.16,11160.03,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,4320,EXP,873,EXP,65-74,to_inst,62.0292887,south,direct,0,36
44826,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,426500,4.99,1.4645,3792.19,360,neg_amm,not_int,not_lpsm,448000,sb,pr,home,1U,17760,CIB,527,CIB,35-44,to_inst,95.20089286,North,direct,0,26
92765,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,5.75,1.4275,3389.38,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,3840,EXP,819,CIB,35-44,to_inst,65.21164021,North,direct,0,44
78823,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,366500,3.625,0.8243,0,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,,CIB,615,CIB,35-44,not_inst,94.45876289,central,direct,0,
77027,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,,,,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,7260,EXP,746,CIB,55-64,to_inst,101.9406393,south,direct,1,37
81689,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,,,,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,3540,EXP,593,CIB,55-64,to_inst,50.6127451,North,direct,1,39
55702,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,376500,2.875,-0.6848,3765,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,,EXP,877,CIB,65-74,not_inst,94.59798995,central,direct,0,
73184,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,486500,3,-0.759,0,360,not_neg,not_int,not_lpsm,1368000,sb,pr,home,1U,,CRIF,511,EXP,65-74,not_inst,35.5628655,North,direct,0,
61624,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,396500,,,,360,not_neg,not_int,not_lpsm,1058000,sb,pr,home,1U,3900,EXP,694,CIB,55-64,to_inst,37.47637051,North,direct,1,56
31252,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,166500,4.875,0.7524,750,360,not_neg,not_int,not_lpsm,258000,sb,ir,home,1U,8160,CIB,779,EXP,45-54,to_inst,64.53488372,North,direct,0,28
85375,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,3.625,0.6565,3707.81,180,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,7260,CIB,839,CIB,45-54,to_inst,82.32758621,central,direct,0,31
119786,2019,cf,Male,pre,type2,p2,l1,nopc,b/c,66500,3.375,1.5458,2380,180,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,2520,EXP,863,CIB,45-54,to_inst,37.35955056,North,direct,0,38
58196,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,3.625,-0.0985,7700,360,not_neg,not_int,not_lpsm,778000,sb,pr,home,1U,4440,CRIF,859,CIB,45-54,not_inst,57.3907455,North,direct,0,44
27161,2019,ncf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,766500,3.375,-0.323,0,360,not_neg,not_int,not_lpsm,768000,sb,pr,home,1U,,EXP,732,CIB,65-74,not_inst,99.8046875,south,direct,0,
113808,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,786500,3.125,-0.5193,4311.12,360,not_neg,not_int,not_lpsm,1208000,sb,pr,home,1U,,CRIF,775,EXP,45-54,not_inst,65.10761589,central,direct,0,
163502,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,256500,3.875,0.1995,1754,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,3660,CRIF,773,CIB,55-64,to_inst,58.56164384,North,direct,0,31
167271,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,276500,3.25,0.9124,9791.84,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,4800,CIB,511,CIB,45-54,to_inst,99.46043165,central,direct,0,37
97242,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,96500,,,,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,1620,EXP,531,CIB,>74,to_inst,37.40310078,North,direct,1,49
143292,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,206500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4500,EQUI,553,EXP,45-54,to_inst,,south,direct,1,
62684,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,386500,4.375,0.394,395,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,5760,CIB,797,CIB,25-34,not_inst,92.46411483,North,direct,0,24
68036,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,186500,,,,360,neg_amm,not_int,not_lpsm,258000,sb,pr,home,1U,900,CRIF,523,CIB,55-64,to_inst,72.28682171,south,direct,1,28
113062,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,86500,4.875,0.1712,1852.42,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,2040,EXP,891,CIB,65-74,to_inst,54.74683544,North,direct,0,26
145058,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,476500,,,,360,not_neg,int_only,not_lpsm,598000,sb,pr,home,1U,4320,EXP,655,EXP,55-64,to_inst,79.68227425,North,direct,1,26
141401,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,376500,4.75,0.2784,0,360,neg_amm,not_int,not_lpsm,508000,sb,ir,home,1U,15540,CRIF,507,EXP,35-44,not_inst,74.11417323,south,direct,0,20
89160,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,186500,3.99,0.1436,2347.66,180,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,3720,EXP,658,EXP,65-74,to_inst,72.28682171,North,direct,0,42
137891,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,3.5,0.4573,2975.42,168,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,9120,CIB,594,EXP,55-64,to_inst,74.28057554,North,direct,0,29
165250,2019,ncf,Female,nopre,type1,p3,l1,nopc,nob/c,566500,3.875,0.4869,7617.5,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,12420,EXP,539,CIB,65-74,to_inst,68.4178744,North,direct,0,28
61185,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,296500,,,,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,4980,CRIF,511,EXP,45-54,not_inst,85.20114943,south,direct,1,16
44823,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,326500,4.25,-0.1506,,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,6360,CRIF,570,EXP,65-74,to_inst,102.672956,south,direct,0,40
118154,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,1586500,,,,360,not_neg,not_int,not_lpsm,3208000,sb,pr,home,2U,18240,CIB,807,EXP,65-74,to_inst,49.45448878,south,direct,1,42
88805,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,566500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10380,EQUI,571,EXP,35-44,to_inst,,south,direct,1,
82542,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,286500,4.125,0.6445,8587.5,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,4140,EXP,652,EXP,>74,to_inst,62.55458515,North,direct,0,39
96730,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,3.5,0.1011,9053.47,324,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,4200,EXP,557,CIB,55-64,to_inst,74.49748744,North,direct,0,31
145414,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,3.99,0.5467,7947,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,6300,EXP,676,EXP,45-54,to_inst,72.41847826,North,direct,0,37
153891,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,4.25,0.8187,3062.81,180,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3660,EXP,863,CIB,65-74,to_inst,71.22641509,central,direct,0,39
162039,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,406500,,,,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,5580,CIB,611,CIB,65-74,to_inst,86.85897436,south,direct,1,56
38805,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,386500,,,,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,4260,EXP,755,CIB,35-44,to_inst,92.46411483,south,direct,1,61
135559,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,196500,2.99,0.0477,2875.46,360,not_neg,int_only,not_lpsm,248000,sb,pr,home,1U,3180,CRIF,508,EXP,25-34,to_inst,79.23387097,south,direct,0,40
59339,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,416500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,10140,EQUI,541,EXP,45-54,to_inst,,central,direct,1,
172568,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,386500,3.375,0.6222,0,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,,CIB,774,CIB,55-64,not_inst,97.11055276,North,direct,0,
127878,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,546500,3.625,0.3044,5287.44,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,16500,EXP,624,CIB,45-54,to_inst,89.88486842,North,direct,0,25
147878,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,436500,3.375,-0.2446,4549.25,360,not_neg,not_int,not_lpsm,1188000,sb,pr,home,1U,5760,EXP,666,EXP,55-64,to_inst,36.74242424,south,direct,0,44
42680,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,646500,4.625,0.492,1195,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,7020,EXP,647,CIB,25-34,not_inst,88.80494505,south,direct,0,44
60972,2019,cf,Joint,pre,type3,p3,l1,nopc,nob/c,146500,3.75,-0.5544,,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,2280,CIB,766,EXP,55-64,to_inst,47.56493506,North,direct,0,30
35162,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,3.875,0.5148,0,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,5340,CRIF,820,EXP,25-34,not_inst,92.80821918,North,direct,0,40
90555,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,206500,2.99,0.0454,873,180,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,3780,CIB,510,CIB,45-54,not_inst,24.06759907,south,direct,0,47
62171,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,416500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,15960,EQUI,501,EXP,35-44,not_inst,,North,direct,1,
73773,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,156500,3.99,0.5248,4312.5,360,not_neg,not_int,not_lpsm,208000,sb,sr,home,1U,8820,CIB,609,EXP,55-64,to_inst,75.24038462,North,direct,0,36
119740,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,156500,4.75,0.5118,0,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,7140,CRIF,738,EXP,<25,to_inst,93.1547619,south,direct,0,42
35183,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,226500,3.875,0.1748,395.68,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,4500,CIB,830,CIB,55-64,to_inst,78.64583333,North,direct,0,39
135944,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,346500,3.875,0.2885,750,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,6900,EXP,623,CIB,45-54,to_inst,80.95794393,North,direct,0,30
162002,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,206500,6.125,1.35,3530,360,not_neg,not_int,not_lpsm,268000,sb,ir,home,1U,7560,EXP,815,EXP,55-64,to_inst,77.05223881,North,direct,0,49
166129,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,726500,4.25,0.437,0,360,not_neg,not_int,not_lpsm,1108000,sb,pr,home,1U,19620,EXP,761,EXP,35-44,not_inst,65.56859206,North,direct,0,30
119230,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,326500,4,0.2447,3203.46,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,5820,EXP,567,CIB,35-44,not_inst,88.72282609,North,direct,0,31
25223,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,1416500,3.625,0.0027,13611.13,360,not_neg,not_int,not_lpsm,3848000,sb,pr,home,1U,24060,EXP,767,EXP,45-54,to_inst,36.81133056,south,direct,0,31
165675,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,3.875,0.1364,5643.5,360,not_neg,not_int,not_lpsm,838000,sb,pr,home,1U,15480,EXP,565,EXP,35-44,to_inst,58.0548926,south,direct,0,30
131896,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.99,1.0277,3684.08,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,3540,CRIF,782,CIB,55-64,to_inst,71.78899083,south,direct,0,35
73687,2019,ncf,Joint,pre,type1,p3,l1,nopc,nob/c,196500,4.5,0.9099,5660,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3420,EXP,897,EXP,45-54,to_inst,73.32089552,North,direct,0,48
162807,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,3.625,0.0086,4080,360,not_neg,not_int,not_lpsm,708000,sb,pr,home,1U,7920,CRIF,740,EXP,35-44,not_inst,57.41525424,south,direct,0,37
43989,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,596500,3.375,0.6424,0,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,,CRIF,781,CIB,45-54,not_inst,96.5210356,south,direct,0,
66225,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,286500,4.375,0.4545,5121.34,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,2820,EXP,714,EXP,>74,to_inst,49.56747405,south,direct,0,44
36983,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,366500,4.99,1.3466,0,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,6000,EXP,661,CIB,45-54,to_inst,85.63084112,North,direct,0,57
110133,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,146500,4.375,0.5573,566.84,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,4800,EXP,780,CIB,55-64,to_inst,87.20238095,south,direct,0,47
26999,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7560,EQUI,776,EXP,65-74,to_inst,,North,direct,1,
76688,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,96500,3.75,1.089,,120,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,2940,CRIF,759,CIB,45-54,to_inst,38.91129032,south,direct,0,37
141739,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,246500,3.99,-0.256,2485,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,4860,CIB,607,EXP,55-64,to_inst,68.8547486,North,direct,0,37
108497,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,3.875,0.1113,44.67,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,4200,CRIF,859,EXP,45-54,not_inst,64.27469136,south,direct,0,43
171786,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,136500,3.99,0.8206,2901.23,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,9960,CIB,557,CIB,55-64,to_inst,81.25,south,direct,0,22
103976,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,596500,4.5,0.9842,4257.6,360,not_neg,not_int,not_lpsm,2478000,sb,pr,home,1U,8760,CRIF,508,CIB,55-64,to_inst,24.07183212,south,direct,0,44
40169,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3480,EQUI,638,EXP,65-74,to_inst,,North,direct,1,
79182,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,216500,4.375,0.3923,528.59,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,4500,EXP,826,CIB,35-44,not_inst,90.96638655,North,direct,0,37
97189,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,266500,,,,180,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1U,4440,CIB,508,CIB,45-54,to_inst,81.25,North,direct,1,19
103530,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,636500,4.375,0.6196,0,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,10740,CRIF,538,EXP,45-54,not_inst,78.77475248,central,direct,0,36
134058,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,476500,3.625,-0.1589,239.65,360,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,4500,CIB,624,CIB,45-54,not_inst,47.74549098,south,direct,0,49
132777,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,4,0.3068,6314.5,360,not_neg,not_int,not_lpsm,778000,sb,ir,home,1U,19980,CIB,831,EXP,45-54,not_inst,74.10025707,south,direct,0,30
98909,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,396500,4.56,0.912,0,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,6960,CRIF,873,CIB,35-44,not_inst,73.69888476,south,direct,0,36
140277,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.4287,6742.75,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,8040,CRIF,721,EXP,45-54,to_inst,70.68345324,south,direct,0,38
109475,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,296500,3.875,0.3387,703.07,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,6720,CRIF,822,CIB,45-54,not_inst,85.20114943,south,direct,0,43
143552,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,186500,4.5,0.2785,3543.75,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,7020,CIB,591,CIB,45-54,to_inst,85.55045872,south,direct,0,37
47106,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,4.99,0.7408,1500,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,4920,EXP,668,CIB,25-34,to_inst,75.79365079,south,direct,0,42
132810,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,486500,3.375,-0.396,3990,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,7620,CRIF,548,EXP,35-44,not_inst,73.93617021,south,direct,0,49
104061,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,136500,,,,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,2280,CRIF,886,CIB,55-64,to_inst,55.04032258,North,direct,1,61
165822,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,3.99,0.4039,3120,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,5580,EXP,843,EXP,55-64,to_inst,77.05223881,North,direct,0,30
38886,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,4.99,0.6693,1699.38,360,neg_amm,not_int,not_lpsm,578000,sb,pr,home,1U,6300,CIB,552,EXP,45-54,to_inst,75.51903114,North,direct,0,48
125318,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,466500,4.25,0.2671,9830,360,not_neg,not_int,not_lpsm,1078000,sb,pr,home,3U,4440,CIB,705,EXP,65-74,to_inst,43.27458256,south,direct,0,47
92836,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,306500,3.99,0.6182,600,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,8880,CIB,540,CIB,45-54,to_inst,93.44512195,south,direct,0,48
104386,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,3.375,-0.3478,3452.6,360,not_neg,not_int,not_lpsm,718000,sb,pr,home,1U,5040,CIB,817,EXP,35-44,not_inst,78.89972145,south,direct,0,45
55055,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,3.99,0.5942,4492.25,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,6000,CIB,694,CIB,45-54,to_inst,85.07194245,south,direct,0,46
126891,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,3.875,-0.4299,0,360,not_neg,not_int,not_lpsm,2108000,sb,pr,home,1U,5160,CRIF,748,EXP,45-54,not_inst,20.70683112,south,direct,0,45
85035,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,76500,3.99,1.2383,2340.02,360,not_neg,not_int,not_lpsm,98000,sb,pr,home,1U,1020,CRIF,684,CIB,65-74,to_inst,78.06122449,south,direct,0,47
130168,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,306500,3.99,0.3138,6160.52,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,4380,CIB,840,EXP,55-64,to_inst,71.61214953,south,direct,0,31
147015,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,4.125,0.9085,5311.4,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,4140,CRIF,733,CIB,45-54,to_inst,80.96330275,south,direct,0,38
113341,2019,cf,Female,nopre,type1,p1,l2,nopc,nob/c,386500,4.875,1.0094,0,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,6900,CRIF,855,CIB,45-54,not_inst,94.73039216,North,direct,0,44
103056,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,11100,CIB,787,EXP,45-54,not_inst,80.01644737,North,direct,1,16
67117,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,4.625,0.496,1370,360,not_neg,not_int,not_lpsm,878000,sb,ir,home,1U,8100,EXP,715,EXP,>74,not_inst,41.74259681,North,direct,0,36
163312,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,3.375,0.4814,4342.88,180,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,3600,CRIF,506,EXP,25-34,not_inst,61.09467456,North,direct,0,47
74744,2019,,Male,nopre,type1,p1,l1,nopc,nob/c,316500,3.875,-0.1359,1376.73,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,3840,CIB,526,CIB,25-34,not_inst,90.94827586,North,direct,0,43
118417,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,246500,,,,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3660,EXP,786,CIB,35-44,to_inst,77.51572327,North,direct,1,31
29835,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,5.125,1.4759,2662,216,neg_amm,not_int,not_lpsm,308000,sb,ir,home,1U,7620,CIB,704,CIB,65-74,to_inst,57.30519481,North,direct,0,39
